scheduler_step,layer,candidates,optimal_set_size,never_again_candidates,pred_hits_optimal,random_hits_optimal,lru_hits_optimal,lfru_hits_optimal,spearman_all,spearman_finite,regret_pred,regret_random,regret_lru,regret_lfru
798,2,52,1,0,0,0,0,0,-0.19240146083104767,-0.19240146083104767,0.00882930019620667,0.009156311314584695,0.009156311314584695,0.0068672334859385216
798,4,52,1,0,0,0,0,0,-0.2834879214917927,-0.2834879214917927,0.007848266841072597,0.007848266841072597,0.007194244604316547,0.007194244604316547
798,7,52,1,0,0,0,1,1,-0.381833886113949,-0.381833886113949,0.019947678221059514,0.019947678221059514,0.0,0.0
798,10,51,2,0,0,0,0,1,-0.13236702958219002,-0.13236702958219002,0.001962066710268149,0.002289077828646174,0.001962066710268149,0.0
798,13,51,1,0,0,0,0,0,-0.135523732354841,-0.135523732354841,0.0013080444735120995,0.0016350555918901242,0.0016350555918901242,0.0016350555918901242
798,16,51,1,0,0,0,0,1,-0.4024378138844796,-0.4024378138844796,0.004578155657292348,0.006213211249182472,0.004578155657292348,0.0
798,21,51,1,0,0,0,1,1,-0.14903006208943773,-0.14903006208943773,0.005232177894048398,0.004578155657292348,0.0,0.0
798,25,51,1,0,0,0,1,1,-0.05704074335689948,-0.05704074335689948,0.006213211249182472,0.006213211249182472,0.0,0.0
798,28,51,1,0,0,0,1,1,-0.3099521268919549,-0.3099521268919549,0.004905166775670372,0.004905166775670372,0.0,0.0
798,32,51,1,0,0,0,1,1,-0.29081979880308284,-0.29081979880308284,0.005886200130804447,0.006540222367560497,0.0,0.0
798,35,51,1,0,0,0,0,0,-0.10673269252782062,-0.10673269252782062,0.004578155657292348,0.003924133420536298,0.004251144538914323,0.004578155657292348
798,38,51,1,0,0,0,0,0,-0.16112457095958294,-0.16112457095958294,0.020274689339437543,0.020274689339437543,0.019947678221059514,0.019947678221059514
798,40,51,1,0,0,0,0,0,-0.2844882801296984,-0.2844882801296984,0.002616088947024199,0.002616088947024199,0.0016350555918901242,0.0016350555918901242
798,42,51,1,0,0,0,0,0,-0.09285875507422105,-0.09285875507422105,0.004251144538914323,0.002616088947024199,0.0035971223021582736,0.0035971223021582736
798,45,51,1,0,1,0,0,0,-0.07370464688978916,-0.07370464688978916,0.0,0.05722694571615435,0.058862001308044476,0.058862001308044476
798,47,51,1,0,1,0,0,0,0.15587468118307835,0.15587468118307835,0.0,0.005232177894048398,0.005559189012426423,0.005559189012426423
799,1,52,2,0,0,0,0,0,-0.11783479377847388,-0.11783479377847388,0.001962066710268149,0.001962066710268149,0.0009810333551340746,0.0009810333551340746
799,3,52,3,0,0,0,0,0,-0.41938661941098593,-0.41938661941098593,0.002289077828646174,0.002289077828646174,0.0003270111183780249,0.0003270111183780249
799,5,52,1,0,0,0,0,0,-0.33150023228224507,-0.33150023228224507,0.0003270111183780249,0.0009810333551340746,0.0016350555918901242,0.0016350555918901242
799,9,52,3,0,0,0,0,0,-0.17857263807294685,-0.17857263807294685,0.001962066710268149,0.001962066710268149,0.0009810333551340746,0.0009810333551340746
799,12,51,1,0,0,0,0,0,-0.3314168012197853,-0.3314168012197853,0.003924133420536298,0.003924133420536298,0.002616088947024199,0.002616088947024199
799,15,51,1,0,0,0,1,1,-0.1445938425605029,-0.1445938425605029,0.004578155657292348,0.004578155657292348,0.0,0.0
799,19,51,1,0,0,0,1,1,-0.35933141396158563,-0.35933141396158563,0.004905166775670372,0.004905166775670372,0.0,0.0
799,24,51,1,0,0,0,0,0,-0.3064894952964706,-0.3064894952964706,0.006213211249182472,0.006213211249182472,0.006213211249182472,0.006213211249182472
799,27,51,1,0,0,0,0,0,-0.21516567153268767,-0.21516567153268767,0.006213211249182472,0.006213211249182472,0.006213211249182472,0.006213211249182472
799,31,51,1,0,0,0,0,0,-0.47663237343524495,-0.47663237343524495,0.006213211249182472,0.005559189012426423,0.0016350555918901242,0.0016350555918901242
799,34,51,1,0,0,1,0,0,-0.10643340373718352,-0.10643340373718352,0.001962066710268149,0.0,0.0009810333551340746,0.0009810333551340746
799,37,51,1,0,1,0,0,0,-0.0034435848986300315,-0.0034435848986300315,0.0,0.001962066710268149,0.0016350555918901242,0.0016350555918901242
799,39,51,1,0,0,0,0,0,-0.10631404837116575,-0.10631404837116575,0.0013080444735120995,0.0016350555918901242,0.0006540222367560497,0.0006540222367560497
799,41,51,1,0,0,0,0,0,-0.18049421269415494,-0.18049421269415494,0.002289077828646174,0.002289077828646174,0.001962066710268149,0.001962066710268149
799,44,51,1,0,0,0,0,0,-0.26684047494341845,-0.26684047494341845,0.002289077828646174,0.0032701111837802484,0.001962066710268149,0.001962066710268149
799,46,51,1,0,0,0,1,1,0.06574729764130645,0.06574729764130645,0.01831262262916939,0.013734466971877043,0.0,0.0
799,47,51,1,0,0,0,0,0,0.20106962446278984,0.20106962446278984,0.0009810333551340746,0.0013080444735120995,0.0013080444735120995,0.0013080444735120995
800,0,52,1,0,0,0,0,0,-0.1270027144188305,-0.1270027144188305,0.002616088947024199,0.002616088947024199,0.001962066710268149,0.001962066710268149
800,2,52,1,0,0,0,0,0,-0.3232520772872674,-0.3232520772872674,0.007521255722694572,0.008502289077828646,0.0068672334859385216,0.0068672334859385216
800,4,52,1,0,0,0,0,0,-0.12258379982478163,-0.12258379982478163,0.006213211249182472,0.0068672334859385216,0.007194244604316547,0.007194244604316547
800,7,52,1,0,0,0,1,1,-0.25569565404079564,-0.25569565404079564,0.01896664486592544,0.019293655984303465,0.0,0.0
800,9,52,3,0,0,0,0,0,-0.32397313197454203,-0.32397313197454203,0.0016350555918901242,0.0016350555918901242,0.0009810333551340746,0.0009810333551340746
800,12,51,1,0,0,0,0,0,-0.3771637565606206,-0.3771637565606206,0.0035971223021582736,0.0035971223021582736,0.002616088947024199,0.002616088947024199
800,15,51,1,0,0,0,1,1,-0.3419220661585779,-0.3419220661585779,0.004578155657292348,0.004578155657292348,0.0,0.0
800,17,51,2,0,0,0,0,0,-0.33544982112422633,-0.33544982112422633,0.001962066710268149,0.001962066710268149,0.0006540222367560497,0.0006540222367560497
800,21,51,1,0,0,0,1,1,-0.014729116801630655,-0.014729116801630655,0.0032701111837802484,0.004905166775670372,0.0,0.0
800,24,51,1,0,0,0,0,0,-0.22590848113072987,-0.22590848113072987,0.005886200130804447,0.005232177894048398,0.0032701111837802484,0.0032701111837802484
800,27,51,1,0,0,0,1,1,-0.2336919162150661,-0.2336919162150661,0.005886200130804447,0.005559189012426423,0.0,0.0
800,30,51,1,0,0,0,1,1,-0.1575964853837274,-0.1575964853837274,0.002289077828646174,0.002616088947024199,0.0,0.0
800,33,51,1,0,0,0,1,1,-0.46984858592828893,-0.46984858592828893,0.004251144538914323,0.004251144538914323,0.0,0.0
800,36,51,1,0,0,1,0,0,-0.02808797362374086,-0.02808797362374086,0.0009810333551340746,0.0,0.002616088947024199,0.002616088947024199
800,38,51,1,0,0,0,1,1,-0.24631350449146266,-0.24631350449146266,0.01962066710268149,0.01962066710268149,0.0,0.0
800,40,51,1,0,0,0,0,0,-0.16779122392321758,-0.16779122392321758,0.0029431000654022237,0.0032701111837802484,0.0029431000654022237,0.0029431000654022237
800,43,51,1,0,0,0,0,0,-0.29404766486265027,-0.29404766486265027,0.008175277959450621,0.007521255722694572,0.0032701111837802484,0.0032701111837802484
800,45,51,1,0,0,0,0,0,-0.004430287690191904,-0.004430287690191904,0.0035971223021582736,0.004251144538914323,0.0032701111837802484,0.0032701111837802484
800,47,51,1,0,0,0,0,0,-0.16841066722801543,-0.16841066722801543,0.0009810333551340746,0.0009810333551340746,0.0009810333551340746,0.0006540222367560497
801,1,52,1,0,0,0,0,0,-0.08135880083005553,-0.08135880083005553,0.004578155657292348,0.004578155657292348,0.004578155657292348,0.004578155657292348
801,2,52,1,0,0,0,0,0,0.10752735690595554,0.10752735690595554,0.007194244604316547,0.008175277959450621,0.0068672334859385216,0.0068672334859385216
801,4,52,1,0,0,0,1,1,-0.11666891979032457,-0.11666891979032457,0.0068672334859385216,0.006540222367560497,0.0,0.0
801,7,52,1,0,0,0,1,1,-0.1624111398774395,-0.1624111398774395,0.015369522563767168,0.01896664486592544,0.0,0.0
801,10,51,1,0,0,0,0,0,-0.11611269532232317,-0.11611269532232317,0.006540222367560497,0.006540222367560497,0.006540222367560497,0.006540222367560497
801,12,51,1,0,0,0,0,0,-0.20030313729950291,-0.20030313729950291,0.0032701111837802484,0.0032701111837802484,0.002616088947024199,0.002616088947024199
801,15,51,1,0,0,0,1,1,-0.06005404963309429,-0.06005404963309429,0.0006540222367560497,0.004251144538914323,0.0,0.0
801,17,51,1,0,0,0,0,0,-0.22119530503648147,-0.22119530503648147,0.0016350555918901242,0.0029431000654022237,0.0016350555918901242,0.0016350555918901242
801,20,51,1,0,0,0,0,0,-0.0474101141076224,-0.0474101141076224,0.008502289077828646,0.008502289077828646,0.008502289077828646,0.007521255722694572
801,24,51,1,0,0,0,0,0,-0.2932833872292354,-0.2932833872292354,0.004578155657292348,0.005232177894048398,0.0032701111837802484,0.0032701111837802484
801,27,51,1,0,0,0,1,1,-0.036832999015284036,-0.036832999015284036,0.004578155657292348,0.004578155657292348,0.0,0.0
801,30,51,2,0,0,0,1,1,0.23223975100480332,0.23223975100480332,0.0013080444735120995,0.002289077828646174,0.0,0.0
801,33,51,1,0,0,0,1,1,-0.13127781380513515,-0.13127781380513515,0.0032701111837802484,0.004251144538914323,0.0,0.0
801,36,51,1,0,0,0,0,0,-0.21623290333311918,-0.21623290333311918,0.002289077828646174,0.002289077828646174,0.002289077828646174,0.002289077828646174
801,38,51,1,0,0,0,1,1,-0.003923351744156535,-0.003923351744156535,0.01831262262916939,0.019293655984303465,0.0,0.0
801,41,51,1,0,0,0,0,1,0.14945814703070873,0.14945814703070873,0.0016350555918901242,0.0016350555918901242,0.0016350555918901242,0.0
801,42,51,1,0,0,0,1,1,-0.03372280487316309,-0.03372280487316309,0.0029431000654022237,0.0032701111837802484,0.0,0.0
801,44,51,1,0,0,0,0,0,-0.024772813745277095,-0.024772813745277095,0.002616088947024199,0.0032701111837802484,0.001962066710268149,0.001962066710268149
801,46,51,1,0,0,1,1,1,0.007634897448762921,0.007634897448762921,0.01831262262916939,0.0,0.0,0.0
802,0,52,1,0,0,0,0,0,0.12349417754506749,0.12349417754506749,0.0013080444735120995,0.001962066710268149,0.001962066710268149,0.001962066710268149
802,2,52,1,0,0,0,0,0,-0.285168410149366,-0.285168410149366,0.007848266841072597,0.007848266841072597,0.0068672334859385216,0.0068672334859385216
802,4,52,1,0,0,0,1,1,-0.02514286499582064,-0.02514286499582064,0.006213211249182472,0.006540222367560497,0.0,0.0
802,7,52,1,0,0,0,1,1,-0.3447519935947729,-0.3447519935947729,0.018639633747547416,0.018639633747547416,0.0,0.0
802,9,52,1,0,0,0,0,0,-0.24207016813107207,-0.24207016813107207,0.0032701111837802484,0.004251144538914323,0.004578155657292348,0.004578155657292348
802,12,51,2,0,0,0,0,0,-0.2998255837336287,-0.2998255837336287,0.002616088947024199,0.002289077828646174,0.002616088947024199,0.002616088947024199
802,16,51,1,0,0,0,0,1,-0.4017632287014306,-0.4017632287014306,0.005232177894048398,0.005232177894048398,0.004578155657292348,0.0
802,19,51,1,0,0,0,1,1,-0.18447536616992663,-0.18447536616992663,0.0035971223021582736,0.003924133420536298,0.0,0.0
802,23,51,1,0,0,0,0,0,-0.017591542118687884,-0.017591542118687884,0.0016350555918901242,0.001962066710268149,0.002289077828646174,0.001962066710268149
802,26,51,1,0,1,0,0,0,-0.11218201616065523,-0.11218201616065523,0.0,0.0006540222367560497,0.002289077828646174,0.002289077828646174
802,29,51,2,0,0,0,0,0,0.04068219905742949,0.04068219905742949,0.0009810333551340746,0.0009810333551340746,0.0016350555918901242,0.0016350555918901242
802,33,51,1,0,0,0,1,1,0.0514375710009733,0.0514375710009733,0.002616088947024199,0.0032701111837802484,0.0,0.0
802,36,51,1,0,0,0,0,0,-0.09863897525509528,-0.09863897525509528,0.0009810333551340746,0.001962066710268149,0.001962066710268149,0.0013080444735120995
802,38,51,1,0,0,0,1,1,-0.22556211085253985,-0.22556211085253985,0.01896664486592544,0.01831262262916939,0.0,0.0
802,41,51,2,0,0,0,0,0,-0.02526364631116124,-0.02526364631116124,0.002616088947024199,0.002616088947024199,0.0013080444735120995,0.0013080444735120995
802,43,51,1,0,0,0,0,0,-0.2262444789263771,-0.2262444789263771,0.006213211249182472,0.007521255722694572,0.0032701111837802484,0.0032701111837802484
802,46,51,1,0,0,0,1,1,-0.22539467420583797,-0.22539467420583797,0.01831262262916939,0.013734466971877043,0.0,0.0
803,0,52,2,0,0,0,1,1,0.033615429268425395,0.033615429268425395,0.0013080444735120995,0.0016350555918901242,0.0,0.0
803,2,52,1,0,0,0,0,0,-0.2237729262744533,-0.2237729262744533,0.007521255722694572,0.007194244604316547,0.0068672334859385216,0.0068672334859385216
803,4,52,1,0,0,0,1,1,-0.15099094459455006,-0.15099094459455006,0.006213211249182472,0.006213211249182472,0.0,0.0
803,7,52,1,0,0,0,1,1,-0.5654714929189075,-0.5654714929189075,0.01831262262916939,0.017331589274035317,0.0,0.0
803,9,52,1,0,0,0,0,0,-0.30799651333933264,-0.30799651333933264,0.004251144538914323,0.004251144538914323,0.0035971223021582736,0.0035971223021582736
803,12,51,2,0,0,0,0,0,-0.4583240799101092,-0.4583240799101092,0.002616088947024199,0.002616088947024199,0.002616088947024199,0.002616088947024199
803,14,51,1,0,0,0,1,1,-0.2862202450630942,-0.2862202450630942,0.005886200130804447,0.005886200130804447,0.0,0.0
803,17,51,2,0,0,0,0,0,-0.3064495217373722,-0.3064495217373722,0.0013080444735120995,0.002289077828646174,0.0016350555918901242,0.0016350555918901242
803,20,51,1,0,0,0,0,0,-0.2973494126486062,-0.2973494126486062,0.006213211249182472,0.007848266841072597,0.004251144538914323,0.007521255722694572
803,23,51,1,0,0,0,0,0,-0.0925610494705197,-0.0925610494705197,0.001962066710268149,0.001962066710268149,0.001962066710268149,0.001962066710268149
803,25,51,1,0,0,0,1,1,-0.28062117441970047,-0.28062117441970047,0.004251144538914323,0.004251144538914323,0.0,0.0
803,28,51,1,0,0,0,1,1,-0.4624151631174086,-0.4624151631174086,0.0032701111837802484,0.0032701111837802484,0.0,0.0
803,32,51,1,0,0,0,0,0,-0.11435406728779618,-0.11435406728779618,0.007194244604316547,0.007194244604316547,0.002616088947024199,0.002616088947024199
803,35,51,1,0,0,0,1,1,-0.4165207413329826,-0.4165207413329826,0.0029431000654022237,0.002289077828646174,0.0,0.0
803,38,51,1,0,0,0,1,1,-0.1762849767040874,-0.1762849767040874,0.01831262262916939,0.01831262262916939,0.0,0.0
803,40,51,1,0,0,0,0,0,-0.1033955690002525,-0.1033955690002525,0.001962066710268149,0.001962066710268149,0.0016350555918901242,0.0016350555918901242
803,42,51,1,0,0,1,1,1,-0.1319515621012266,-0.1319515621012266,0.002616088947024199,0.0,0.0,0.0
803,44,51,1,0,0,0,0,0,0.026455598639262445,0.026455598639262445,0.001962066710268149,0.002289077828646174,0.001962066710268149,0.001962066710268149
803,46,51,1,0,0,0,1,1,-0.15292326754431457,-0.15292326754431457,0.017985611510791366,0.017985611510791366,0.0,0.0
804,0,52,2,0,0,0,1,1,0.023452433644593595,0.023452433644593595,0.0006540222367560497,0.0009810333551340746,0.0,0.0
804,2,52,1,0,0,0,0,0,-0.07834497598729838,-0.07834497598729838,0.007194244604316547,0.006213211249182472,0.0068672334859385216,0.0068672334859385216
804,3,52,2,0,0,0,0,0,-0.03338020070059284,-0.03338020070059284,0.0016350555918901242,0.0009810333551340746,0.0013080444735120995,0.0013080444735120995
804,6,52,1,0,0,0,0,0,-0.318625248165764,-0.318625248165764,0.007521255722694572,0.007848266841072597,0.0068672334859385216,0.0068672334859385216
804,8,52,1,0,0,0,0,1,-0.2759288719675436,-0.2759288719675436,0.007521255722694572,0.007521255722694572,0.003924133420536298,0.0
804,11,51,1,0,0,1,0,0,-0.32721819458158075,-0.32721819458158075,0.006540222367560497,0.0,0.007521255722694572,0.007521255722694572
804,13,51,1,0,0,0,0,1,-0.02669514714688633,-0.02669514714688633,0.0016350555918901242,0.0016350555918901242,0.0016350555918901242,0.0
804,15,51,1,0,0,0,1,1,-0.21580577401750714,-0.21580577401750714,0.0029431000654022237,0.0029431000654022237,0.0,0.0
804,18,51,1,0,0,0,1,1,-0.396669018703839,-0.396669018703839,0.01144538914323087,0.01144538914323087,0.0,0.0
804,21,51,1,0,0,0,1,1,-0.28389990836585977,-0.28389990836585977,0.0035971223021582736,0.0035971223021582736,0.0,0.0
804,25,51,1,0,0,0,1,1,-0.20769178542821493,-0.20769178542821493,0.003924133420536298,0.004251144538914323,0.0,0.0
804,28,51,1,0,0,0,1,1,-0.26083820593017376,-0.26083820593017376,0.0016350555918901242,0.0029431000654022237,0.0,0.0
804,32,51,1,0,0,0,0,0,-0.20129535912597235,-0.20129535912597235,0.007194244604316547,0.006540222367560497,0.002616088947024199,0.002616088947024199
804,37,51,1,0,0,0,0,0,-0.08635519027914873,-0.08635519027914873,0.0009810333551340746,0.0016350555918901242,0.0016350555918901242,0.0016350555918901242
804,40,51,2,0,1,0,0,0,-0.4969533134883968,-0.4969533134883968,0.0,0.002289077828646174,0.0016350555918901242,0.0016350555918901242
804,43,51,1,0,0,0,0,0,-0.18148870359174818,-0.18148870359174818,0.006213211249182472,0.0068672334859385216,0.0032701111837802484,0.0032701111837802484
804,46,51,1,0,0,0,1,1,-0.4249536421263847,-0.4249536421263847,0.01765860039241334,0.01765860039241334,0.0,0.0
805,1,52,1,0,0,0,0,0,-0.07000982921938034,-0.07000982921938034,0.0035971223021582736,0.004251144538914323,0.004251144538914323,0.004251144538914323
805,2,52,1,0,0,0,0,0,-0.059325487185009275,-0.059325487185009275,0.0068672334859385216,0.006540222367560497,0.0068672334859385216,0.0068672334859385216
805,5,52,1,0,0,0,0,0,-0.08238422608783644,-0.08238422608783644,0.0016350555918901242,0.0009810333551340746,0.0013080444735120995,0.0013080444735120995
805,9,52,1,0,0,0,0,0,-0.1921577136196553,-0.1921577136196553,0.0035971223021582736,0.0035971223021582736,0.0035971223021582736,0.0035971223021582736
805,11,51,1,0,0,0,0,0,-0.06182742090304877,-0.06182742090304877,0.007521255722694572,0.007521255722694572,0.007521255722694572,0.007521255722694572
805,13,51,1,0,0,0,0,0,-0.22101357551163592,-0.22101357551163592,0.001962066710268149,0.001962066710268149,0.0013080444735120995,0.0006540222367560497
805,17,51,2,0,0,0,0,0,-0.080961615975839,-0.080961615975839,0.0009810333551340746,0.0009810333551340746,0.0016350555918901242,0.0016350555918901242
805,21,51,1,0,0,0,1,1,-0.12493739891148879,-0.12493739891148879,0.0032701111837802484,0.0013080444735120995,0.0,0.0
805,25,51,1,0,0,0,1,1,-0.2701732056008821,-0.2701732056008821,0.003924133420536298,0.003924133420536298,0.0,0.0
805,29,51,1,0,0,0,0,0,-0.14220007534625115,-0.14220007534625115,0.001962066710268149,0.0029431000654022237,0.002289077828646174,0.002289077828646174
805,34,51,2,0,0,0,0,0,-0.19045469815559682,-0.19045469815559682,0.005232177894048398,0.005232177894048398,0.005232177894048398,0.005232177894048398
805,37,51,2,0,0,0,0,0,-0.29904734905827335,-0.29904734905827335,0.0013080444735120995,0.0009810333551340746,0.0013080444735120995,0.0013080444735120995
805,40,51,2,0,0,0,0,0,-0.4110747765979487,-0.4110747765979487,0.001962066710268149,0.001962066710268149,0.0016350555918901242,0.0016350555918901242
805,44,51,1,0,0,0,0,0,-0.19329073687437576,-0.19329073687437576,0.001962066710268149,0.002616088947024199,0.002616088947024199,0.002616088947024199
805,46,51,1,0,0,0,1,1,-0.5691775126309973,-0.5691775126309973,0.016677567037279267,0.017331589274035317,0.0,0.0
806,0,52,1,0,0,0,0,0,0.11612054221496405,0.11612054221496405,0.001962066710268149,0.001962066710268149,0.0013080444735120995,0.0013080444735120995
806,2,52,1,0,0,0,1,1,-0.10497284585046156,-0.10497284585046156,0.006213211249182472,0.006213211249182472,0.0,0.0
806,4,52,1,0,0,0,1,1,-0.049488875442025786,-0.049488875442025786,0.005232177894048398,0.005232177894048398,0.0,0.0
806,7,52,1,0,0,0,1,1,-0.3108905498570217,-0.3108905498570217,0.017004578155657292,0.017331589274035317,0.0,0.0
806,10,51,1,0,0,0,0,0,-0.2560424917530822,-0.2560424917530822,0.006540222367560497,0.006213211249182472,0.006540222367560497,0.0006540222367560497
806,13,51,1,0,1,0,0,0,-0.002165292488137279,-0.002165292488137279,0.0,0.002616088947024199,0.002289077828646174,0.0016350555918901242
806,16,51,1,0,0,0,1,1,-0.09944373385963068,-0.09944373385963068,0.003924133420536298,0.003924133420536298,0.0,0.0
806,20,51,1,0,0,0,0,0,-0.2579695243236792,-0.2579695243236792,0.0068672334859385216,0.005886200130804447,0.004251144538914323,0.004251144538914323
806,24,51,1,0,0,0,0,0,-0.4505052059708417,-0.4505052059708417,0.003924133420536298,0.003924133420536298,0.0032701111837802484,0.0032701111837802484
806,27,51,1,0,0,0,0,0,-0.2711570004882336,-0.2711570004882336,0.0032701111837802484,0.003924133420536298,0.0013080444735120995,0.0013080444735120995
806,31,51,1,0,0,0,0,0,-0.28873847345907483,-0.28873847345907483,0.002289077828646174,0.003924133420536298,0.0016350555918901242,0.0016350555918901242
806,35,51,1,0,0,0,1,1,0.08155155088728476,0.08155155088728476,0.0013080444735120995,0.0016350555918901242,0.0,0.0
806,37,51,5,0,0,0,0,0,-0.020271399888009193,-0.020271399888009193,0.0006540222367560497,0.0003270111183780249,0.0003270111183780249,0.0009810333551340746
806,41,51,2,0,0,1,0,0,-0.17788131435629306,-0.17788131435629306,0.0013080444735120995,0.0,0.0013080444735120995,0.0013080444735120995
806,43,51,1,0,0,0,0,0,-0.2987109342171074,-0.2987109342171074,0.005559189012426423,0.006213211249182472,0.0032701111837802484,0.0032701111837802484
806,46,51,1,0,0,0,1,1,-0.2831975244776772,-0.2831975244776772,0.015042511445389144,0.016350555918901243,0.0,0.0
807,0,52,1,0,0,0,0,0,-0.10636984033293911,-0.10636984033293911,0.0009810333551340746,0.0009810333551340746,0.0013080444735120995,0.0013080444735120995
807,2,52,1,0,0,0,1,1,0.07926315624413724,0.07926315624413724,0.006213211249182472,0.005886200130804447,0.0,0.0
807,5,52,1,0,0,0,0,0,-0.16259938551175182,-0.16259938551175182,0.0013080444735120995,0.0016350555918901242,0.0016350555918901242,0.0016350555918901242
807,8,52,1,0,0,0,0,1,-0.021518366654813752,-0.021518366654813752,0.005559189012426423,0.006540222367560497,0.003924133420536298,0.0
807,11,51,1,0,0,0,0,1,-0.08229037061317991,-0.08229037061317991,0.0068672334859385216,0.0068672334859385216,0.0068672334859385216,0.0
807,13,51,1,0,0,0,0,0,0.05052564014103759,0.05052564014103759,0.0029431000654022237,0.002289077828646174,0.0032701111837802484,0.002616088947024199
807,17,51,2,0,1,1,0,0,-0.0667326425793957,-0.0667326425793957,0.0,0.0,0.002289077828646174,0.002289077828646174
807,21,51,1,0,0,0,1,1,-0.18564693460962228,-0.18564693460962228,0.002289077828646174,0.002616088947024199,0.0,0.0
807,24,51,1,0,1,0,0,0,-0.17379227780449716,-0.17379227780449716,0.0,0.006213211249182472,0.006213211249182472,0.006213211249182472
807,27,51,1,0,0,0,0,0,-0.4368208518179389,-0.4368208518179389,0.004905166775670372,0.0003270111183780249,0.0013080444735120995,0.0013080444735120995
807,31,51,1,0,0,0,0,0,-0.4269071848211998,-0.4269071848211998,0.0029431000654022237,0.0029431000654022237,0.0016350555918901242,0.0016350555918901242
807,34,51,2,0,0,0,0,0,-0.1889770753551232,-0.1889770753551232,0.002616088947024199,0.003924133420536298,0.004251144538914323,0.004251144538914323
807,37,51,1,0,0,0,0,0,-0.1572259971546382,-0.1572259971546382,0.002289077828646174,0.0013080444735120995,0.001962066710268149,0.002289077828646174
807,39,51,1,0,0,0,0,0,-0.12480865456735192,-0.12480865456735192,0.001962066710268149,0.001962066710268149,0.0016350555918901242,0.001962066710268149
807,41,51,1,0,0,0,0,0,-0.31433151995241815,-0.31433151995241815,0.0013080444735120995,0.0006540222367560497,0.0003270111183780249,0.0003270111183780249
807,44,51,2,0,0,0,0,0,-0.15733744939024558,-0.15733744939024558,0.0009810333551340746,0.001962066710268149,0.0006540222367560497,0.0006540222367560497
807,46,51,1,0,0,0,1,1,-0.29437092147628385,-0.29437092147628385,0.016023544800523218,0.016677567037279267,0.0,0.0
808,0,52,2,0,0,0,0,0,-0.121758857257285,-0.121758857257285,0.0006540222367560497,0.0009810333551340746,0.0013080444735120995,0.0013080444735120995
808,2,52,1,0,0,0,1,1,-0.1824407828918679,-0.1824407828918679,0.004905166775670372,0.005886200130804447,0.0,0.0
808,5,52,1,0,0,0,0,0,-0.00955206299946694,-0.00955206299946694,0.001962066710268149,0.001962066710268149,0.0009810333551340746,0.001962066710268149
808,8,52,1,0,0,0,0,1,-0.35510994139718344,-0.35510994139718344,0.004578155657292348,0.006213211249182472,0.003924133420536298,0.0
808,12,51,1,0,0,0,0,0,-0.20912442621446045,-0.20912442621446045,0.002616088947024199,0.0016350555918901242,0.0016350555918901242,0.0016350555918901242
808,15,51,1,0,0,0,0,0,-0.354819018548322,-0.354819018548322,0.005559189012426423,0.0035971223021582736,0.0035971223021582736,0.0035971223021582736
808,19,51,1,0,0,0,0,0,-0.47713132732685865,-0.47713132732685865,0.008175277959450621,0.008175277959450621,0.007194244604316547,0.007194244604316547
808,23,51,1,0,0,0,0,0,-0.04581034371591416,-0.04581034371591416,0.005232177894048398,0.005232177894048398,0.004905166775670372,0.004905166775670372
808,26,51,1,0,0,0,0,0,-0.40849801083194687,-0.40849801083194687,0.0029431000654022237,0.0029431000654022237,0.0029431000654022237,0.002289077828646174
808,29,51,2,0,1,0,0,1,-0.13890437096894492,-0.13890437096894492,0.0,0.001962066710268149,0.001962066710268149,0.0
808,33,51,1,0,0,0,1,1,-0.3598528481934126,-0.3598528481934126,0.001962066710268149,0.001962066710268149,0.0,0.0
808,35,51,1,0,0,0,0,0,0.0739472040716758,0.0739472040716758,0.0003270111183780249,0.002289077828646174,0.0009810333551340746,0.0009810333551340746
808,38,51,1,0,0,0,1,1,-0.3092865820334046,-0.3092865820334046,0.017004578155657292,0.017004578155657292,0.0,0.0
808,40,51,2,0,0,0,0,0,-0.2449930254617273,-0.2449930254617273,0.001962066710268149,0.0009810333551340746,0.0013080444735120995,0.0013080444735120995
808,43,51,1,0,0,0,0,0,-0.48842462754010907,-0.48842462754010907,0.005232177894048398,0.005559189012426423,0.0032701111837802484,0.0032701111837802484
808,46,51,1,0,0,0,1,1,-0.18460540900798889,-0.18460540900798889,0.015369522563767168,0.016023544800523218,0.0,0.0
809,1,52,1,0,0,0,0,0,-0.01308060994749288,-0.01308060994749288,0.002616088947024199,0.0029431000654022237,0.0009810333551340746,0.0009810333551340746
809,3,52,2,0,0,0,0,0,-0.10364217478704563,-0.10364217478704563,0.0013080444735120995,0.0009810333551340746,0.0016350555918901242,0.0016350555918901242
809,5,52,3,0,0,0,0,0,-0.2192887266267127,-0.2192887266267127,0.0016350555918901242,0.0009810333551340746,0.0009810333551340746,0.0013080444735120995
809,9,52,3,0,0,0,1,1,-0.1929706542300549,-0.1929706542300549,0.001962066710268149,0.002289077828646174,0.0,0.0
809,12,51,1,0,1,0,0,0,0.04202362225409936,0.04202362225409936,0.0,0.002616088947024199,0.001962066710268149,0.001962066710268149
809,15,51,1,0,0,0,0,0,-0.3593599625743187,-0.3593599625743187,0.005232177894048398,0.004905166775670372,0.0035971223021582736,0.0035971223021582736
809,18,51,1,0,0,0,1,1,-0.3498240986264647,-0.3498240986264647,0.009810333551340745,0.009810333551340745,0.0,0.0
